Country Name,Country Code,Indicator Name,Value
Austria,AUT,Barro-Lee: Percentage of population age 55-59 with tertiary schooling. Total (Incomplete and Completed Tertiary),16.48
Austria,AUT,Barro-Lee: Percentage of population age 60-64 with no education,0.09
Austria,AUT,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,22.68
Austria,AUT,Barro-Lee: Percentage of population age 60-64 with primary schooling. Total (Incomplete and Completed Primary),29.9
Austria,AUT,Barro-Lee: Percentage of population age 60-64 with secondary schooling. Completed Secondary,36.2
Austria,AUT,Barro-Lee: Percentage of population age 60-64 with secondary schooling. Total (Incomplete and Completed Secondary),53.53
Austria,AUT,Barro-Lee: Percentage of population age 60-64 with tertiary schooling. Completed Tertiary,11.08
Austria,AUT,Barro-Lee: Percentage of population age 60-64 with tertiary schooling. Total (Incomplete and Completed Tertiary),16.48
Austria,AUT,Barro-Lee: Percentage of population age 65-69 with no education,0.09
Austria,AUT,Barro-Lee: Percentage of population age 65-69 with primary schooling. Completed Primary,21.58
Austria,AUT,Barro-Lee: Percentage of population age 65-69 with primary schooling. Total (Incomplete and Completed Primary),31.02
Austria,AUT,Barro-Lee: Percentage of population age 65-69 with secondary schooling. Completed Secondary,32.78
Austria,AUT,Barro-Lee: Percentage of population age 65-69 with secondary schooling. Total (Incomplete and Completed Secondary),55.53
Austria,AUT,Barro-Lee: Percentage of population age 65-69 with tertiary schooling. Completed Tertiary,8.74
Austria,AUT,Barro-Lee: Percentage of population age 65-69 with tertiary schooling. Total (Incomplete and Completed Tertiary),13.36
Austria,AUT,Barro-Lee: Percentage of population age 70-74 with no education,0.08
Austria,AUT,Barro-Lee: Percentage of population age 70-74 with primary schooling. Completed Primary,28.52
Austria,AUT,Barro-Lee: Percentage of population age 70-74 with primary schooling. Total (Incomplete and Completed Primary),41.12
Austria,AUT,Barro-Lee: Percentage of population age 70-74 with secondary schooling. Completed Secondary,26.82
Austria,AUT,Barro-Lee: Percentage of population age 70-74 with secondary schooling. Total (Incomplete and Completed Secondary),45.43
Austria,AUT,Barro-Lee: Percentage of population age 70-74 with tertiary schooling. Completed Tertiary,8.73
Austria,AUT,Barro-Lee: Percentage of population age 70-74 with tertiary schooling. Total (Incomplete and Completed Tertiary),13.36
Austria,AUT,Barro-Lee: Percentage of population age 75+ with no education,0.08
Austria,AUT,Barro-Lee: Percentage of population age 75+ with primary schooling. Completed Primary,29.35
Austria,AUT,Barro-Lee: Percentage of population age 75+ with primary schooling. Total (Incomplete and Completed Primary),42.17
Austria,AUT,Barro-Lee: Percentage of population age 75+ with secondary schooling. Completed Secondary,20.26
Austria,AUT,Barro-Lee: Percentage of population age 75+ with secondary schooling. Total (Incomplete and Completed Secondary),48.1
Austria,AUT,Barro-Lee: Percentage of population age 75+ with tertiary schooling. Completed Tertiary,6.29
Austria,AUT,Barro-Lee: Percentage of population age 75+ with tertiary schooling. Total (Incomplete and Completed Tertiary),9.65
Austria,AUT,"Barro-Lee: Population in thousands, age 15+, female",3621.0
Austria,AUT,"Barro-Lee: Population in thousands, age 15+, total",7090.0
Austria,AUT,"Barro-Lee: Population in thousands, age 15-19, female",234.0
Austria,AUT,"Barro-Lee: Population in thousands, age 15-19, total",482.0
Austria,AUT,"Barro-Lee: Population in thousands, age 20-24, female",236.0
Austria,AUT,"Barro-Lee: Population in thousands, age 20-24, total",489.0
Austria,AUT,"Barro-Lee: Population in thousands, age 25+, female",3151.0
Austria,AUT,"Barro-Lee: Population in thousands, age 25+, total",6119.0
Austria,AUT,"Barro-Lee: Population in thousands, age 25-29, female",253.0
Austria,AUT,"Barro-Lee: Population in thousands, age 25-29, total",516.0
Austria,AUT,"Barro-Lee: Population in thousands, age 30-34, female",244.0
Austria,AUT,"Barro-Lee: Population in thousands, age 30-34, total",498.0
Austria,AUT,"Barro-Lee: Population in thousands, age 35-39, female",290.0
Austria,AUT,"Barro-Lee: Population in thousands, age 35-39, total",585.0
Austria,AUT,"Barro-Lee: Population in thousands, age 40-44, female",347.0
Austria,AUT,"Barro-Lee: Population in thousands, age 40-44, total",711.0
Austria,AUT,"Barro-Lee: Population in thousands, age 45-49, female",347.0
Austria,AUT,"Barro-Lee: Population in thousands, age 45-49, total",714.0
Austria,AUT,"Barro-Lee: Population in thousands, age 50-54, female",298.0
Austria,AUT,"Barro-Lee: Population in thousands, age 50-54, total",607.0
Austria,AUT,"Barro-Lee: Population in thousands, age 55-59, female",252.0
Austria,AUT,"Barro-Lee: Population in thousands, age 55-59, total",505.0
Austria,AUT,"Barro-Lee: Population in thousands, age 60-64, female",238.0
Austria,AUT,"Barro-Lee: Population in thousands, age 60-64, total",470.0
Austria,AUT,"Barro-Lee: Population in thousands, age 65-69, female",242.0
Austria,AUT,"Barro-Lee: Population in thousands, age 65-69, total",461.0
Austria,AUT,"Barro-Lee: Population in thousands, age 70-74, female",204.0
Austria,AUT,"Barro-Lee: Population in thousands, age 70-74, total",375.0
Austria,AUT,"Barro-Lee: Population in thousands, age 75+, female",436.0
Austria,AUT,"Barro-Lee: Population in thousands, age 75+, total",677.0
Austria,AUT,Capital expenditure as % of total expenditure in public institutions (%),4.549139977
Austria,AUT,Capital expenditure as % of total expenditure in secondary public institutions (%),1.970669985
Austria,AUT,Current expenditure as % of total expenditure in public institutions (%),95.0187912
Austria,AUT,Current expenditure as % of total expenditure in secondary public institutions (%),97.49520874
Austria,AUT,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),27.46225929
Austria,AUT,Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%),26.58790016
Austria,AUT,Duration of compulsory education (years),9.0
Austria,AUT,"Enrolment in early childhood education, both sexes (number)",281712.0
Austria,AUT,"Enrolment in early childhood education, female (number)",136543.5
Austria,AUT,"Enrolment in early childhood education, private institutions, both sexes (number)",96083.0
Austria,AUT,"Enrolment in early childhood education, public institutions, both sexes (number)",185629.0
Austria,AUT,"Enrolment in lower secondary education, both sexes (number)",334200.8438
Austria,AUT,"Enrolment in lower secondary education, female (number)",162292.5
Austria,AUT,"Enrolment in lower secondary education, public institutions, both sexes (number)",302728.3438
Austria,AUT,"Enrolment in lower secondary education, public institutions, female (number)",145792.5
Austria,AUT,"Enrolment in lower secondary general, both sexes (number)",334200.8438
Austria,AUT,"Enrolment in lower secondary general, female (number)",162292.5
Austria,AUT,"Enrolment in post-secondary non-tertiary education, both sexes (number)",20130.93359
Austria,AUT,"Enrolment in post-secondary non-tertiary education, female (number)",15969.7832
Austria,AUT,"Enrolment in pre-primary education, both sexes (number)",245251.0
Austria,AUT,"Enrolment in pre-primary education, female (number)",120305.5
Austria,AUT,"Enrolment in pre-primary education, private institutions, both sexes (number)",67900.0
Austria,AUT,"Enrolment in pre-primary education, private institutions, female (number)",33341.5
Austria,AUT,"Enrolment in pre-primary education, public institutions, both sexes (number)",172004.0
Austria,AUT,"Enrolment in pre-primary education, public institutions, female (number)",82916.0
Austria,AUT,"Enrolment in primary education, both sexes (number)",327816.8438
Austria,AUT,"Enrolment in primary education, female (number)",159037.3281
Austria,AUT,"Enrolment in primary education, private institutions, both sexes (number)",19608.0
Austria,AUT,"Enrolment in primary education, private institutions, female (number)",9889.5
Austria,AUT,"Enrolment in primary education, public institutions, both sexes (number)",307638.8438
Austria,AUT,"Enrolment in primary education, public institutions, female (number)",149232.8281
Austria,AUT,"Enrolment in secondary education, both sexes (number)",691071.25
Austria,AUT,"Enrolment in secondary education, female (number)",330650.125
Austria,AUT,"Enrolment in secondary education, private institutions, both sexes (number)",69490.29688
Austria,AUT,"Enrolment in secondary education, public institutions, both sexes (number)",627898.125
Austria,AUT,"Enrolment in secondary general, both sexes (number)",442411.3438
Austria,AUT,"Enrolment in secondary general, female (number)",221153.4219
Austria,AUT,"Enrolment in secondary vocational, both sexes (number)",248659.9219
Austria,AUT,"Enrolment in secondary vocational, female (number)",109496.7031
Austria,AUT,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",4945.743652
Austria,AUT,"Enrolment in tertiary education per 100,000 inhabitants, female",5172.356445
Austria,AUT,"Enrolment in tertiary education per 100,000 inhabitants, male",4710.305176
Austria,AUT,"Enrolment in tertiary education, all programmes, both sexes (number)",425971.6875
Austria,AUT,"Enrolment in tertiary education, all programmes, female (number)",226737.1563
Austria,AUT,"Enrolment in tertiary education, ISCED 5 programmes, both sexes (number)",77542.34375
Austria,AUT,"Enrolment in tertiary education, ISCED 5 programmes, female (number)",41624.44531
Austria,AUT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",24579.41797
Austria,AUT,"Enrolment in tertiary education, ISCED 8 programmes, female (number)",11520.30273
Austria,AUT,"Enrolment in upper secondary education, both sexes (number)",363187.5938
Austria,AUT,"Enrolment in upper secondary education, female (number)",170998.1719
Austria,AUT,"Enrolment in upper secondary education, private institutions, both sexes (number)",38017.80078
Austria,AUT,"Enrolment in upper secondary education, public institutions, both sexes (number)",325169.7813
Austria,AUT,"Enrolment in upper secondary general, both sexes (number)",109682.0859
Austria,AUT,"Enrolment in upper secondary general, female (number)",59154.5
Austria,AUT,"Enrolment in upper secondary vocational, both sexes (number)",253505.5
Austria,AUT,"Enrolment in upper secondary vocational, female (number)",111843.6641
Austria,AUT,Expenditure on education as % of total government expenditure (%),10.48320961
Austria,AUT,Expenditure on secondary as % of government expenditure on education (%),40.36378098
Austria,AUT,Expenditure on secondary as % of total government expenditure (%),4.513050079
Austria,AUT,Expenditure on tertiary as % of government expenditure on education (%),32.5169487
Austria,AUT,Expenditure on tertiary as % of total government expenditure (%),3.541779995
Austria,AUT,GDP at market prices (constant 2005 US$),419081000000.0
Austria,AUT,GDP at market prices (current US$),390800000000.0
Austria,AUT,GDP per capita (constant 2005 US$),47909.40469
Austria,AUT,GDP per capita (current US$),44676.34583
Austria,AUT,"GDP per capita, PPP (constant 2011 international $)",44358.01496
Austria,AUT,"GDP per capita, PPP (current international $)",50644.43308
Austria,AUT,"GDP, PPP (constant 2011 international $)",388015000000.0
Austria,AUT,"GDP, PPP (current international $)",443005000000.0
Austria,AUT,GNI (current US$),390601000000.0
Austria,AUT,"GNI per capita, Atlas method (current US$)",45790.0
Austria,AUT,"GNI per capita, PPP (current international $)",50620.0
Austria,AUT,"GNI, PPP (current international $)",442779000000.0
Austria,AUT,Government expenditure in educational institutions as % of GDP (%),5.256669998
Austria,AUT,Government expenditure in secondary institutions education as % of GDP (%),2.197799921
Austria,AUT,Government expenditure in tertiary institutions as % of GDP (%),1.654729962
Austria,AUT,Government expenditure on education as % of GDP (%),5.499549866
Austria,AUT,Government expenditure on secondary education as % of GDP (%),2.293050051
Austria,AUT,Government expenditure on tertiary education as % of GDP (%),1.799559951
Austria,AUT,Government expenditure per secondary student (constant PPP$),12417.76367
Austria,AUT,Government expenditure per secondary student (constant US$),13913.99121
Austria,AUT,Government expenditure per secondary student (PPP$),12417.76367
Austria,AUT,Government expenditure per secondary student (US$),13913.99121
Austria,AUT,Government expenditure per secondary student as % of GDP per capita (%),27.15397072
Austria,AUT,Government expenditure per tertiary student as % of GDP per capita (%),36.21696091
Austria,AUT,"Graduates from ISCED 5 programmes in tertiary education, both sexes (number)",27392.5
Austria,AUT,"Graduates from ISCED 5 programmes in tertiary education, female (number)",14834.0
Austria,AUT,"Graduates from ISCED 8 programmes in tertiary education, both sexes (number)",2206.855957
Austria,AUT,"Graduates from ISCED 8 programmes in tertiary education, female (number)",923.833313
Austria,AUT,"Graduates from tertiary education, both sexes (number)",83587.08594
Austria,AUT,"Graduates from tertiary education, female (number)",46258.66797
Austria,AUT,"Gross enrolment ratio, lower secondary, both sexes (%)",100.4566498
Austria,AUT,"Gross enrolment ratio, lower secondary, female (%)",99.57312775
